"","X.1","X","cycle","election","bonica.rid","Cand.ID","Name","Party","State","seat","District","cfscore","male.winner","female.margin","female.pctile","prev.elect","democrat","total.votes","professional","pct.female.chamber","gop.gov","house","state.pres.dem","num.cands","won.again","pct.dem.last","female.cand.last","total.dist.last","female.inc","total.raised.candidate","log.total.raised.candidate","individual.money","log.individual.money","pac.money","log.pac.money","party.money","log.party.money","male.money","log.male.money","female.money","log.female.money","share.district.total","district.total","log.district.total","log.total.dist.last"
"2332",2332,117898,2008,"PA2008","cand102143","PA2420","SAYLOR, STANLEY E",200,"PA","state:lower","PA-94",0.560277193361271,1,26.8014512405672,26.8,NA,1,30.073,0.283,0.157575758,0,1,0.5447,2,1,26.5163345336914,1,80328,0,92542,11.4354178745032,14740,9.59838800604728,65366,11.0877728229424,0,0,13350,9.49934656739009,545,6.30261897574491,0.621037231900787,149012,11.9117821185974,11.2938735315593
"2333",2333,112845,2006,"PA2006","cand102347","PA8311","DEPASQUALE, EUGENE A",100,"PA","state:lower","PA-95",-0.318982207770279,1,41.717414855957,41.7,NA,0,12.973,0.283,0.144278607,0,1,0.5092,2,1,100,0,152646,0,240553,12.3906957184695,101145,11.5243202965841,87285,11.3769453624155,41481,10.6330148771888,92985,11.4402042231691,7805,8.96264794774056,1,240553,12.3906957184695,11.9358767940857
"2334",2334,112595,2006,"PA2006","cand102255","PA6778","DENLINGER, GORDON",200,"PA","state:lower","PA-99",0.845935141008464,1,25.5988221282734,25.6,NA,1,16.282,0.283,0.144278607,0,1,0.5092,2,1,0,0,16695,0,11127,9.3171298661577,1680,7.42714413340862,7975,8.98419231164167,0,0,1525,7.3304052118444,155,5.04985600724954,1,11127,9.3171298661577,9.72286455237776
"2335",2335,99612,2004,"RI2004","cand103129","RI1806","GOODWIN, MARYELLEN",100,"RI","state:upper","RI-1",-0.781393220199612,0,83.6937805448516,83.7,NA,0,5.741,0.113,0.114754098,1,0,0.5942,2,1,81.3794708251953,1,5850,0,43795,10.6872749345972,11345,9.33662053788651,6700,8.81001204797317,2250,7.71912984090673,10375,9.24725072599628,2970,7.99665387546261,0.994911288307322,44019,10.6923766378756,8.6741969402259
"2336",2336,112878,2006,"RI2006","cand103129","RI1806","GOODWIN, MARYELLEN",100,"RI","state:upper","RI-1",-0.781393220199612,0,82.7281646728516,82.7,NA,0,5.095,0.113,0.142857143,1,0,0.5942,2,1,76.1714019775391,1,45264,1,71149,11.1725315486055,28675,10.2638158149728,14400,9.57505292759738,1809,7.50108212425987,23450,10.0626684168884,7275,8.89233653963801,0.977952799197284,72753,11.1948254212969,10.7202672935413
"2337",2337,128263,2008,"RI2008","cand103129","RI1806","GOODWIN, MARYELLEN",100,"RI","state:upper","RI-1",-0.781393220199612,0,84.8809160187117,84.9,NA,0,6.634,0.113,0.183333333,1,0,0.6286,2,1,82.7281646728516,1,44019,1,57513,10.9597662881882,25900,10.1620368569809,8100,8.99974278983049,1000,6.90875477931522,19925,9.8997806906048,7025,8.85737283282577,0.934517329346961,61543,11.0274913964691,10.6923766378756
"2338",2338,54132,1996,"RI1996","cand103198","RI20484","WASYLYK, PETER N",100,"RI","state:lower","RI-10",-1.22418854409482,1,13.5479956965256,13.5,NA,0,3.292,0.113,0.235849057,1,1,0.5971,2,1,100,0,1775,0,875,6.77422388635761,0,0,875,6.77536609093639,0,0,NA,0,NA,0,1,875,6.77422388635761,7.48155570190952
"2339",2339,54103,1996,"RI1996","cand103154","RI18610","ROBERTS, ELIZABETH H",100,"RI","state:upper","RI-11",-0.994091030627362,0,65.3198648574778,65.3,NA,0,7.425,0.113,0.176470588,1,0,0.5971,2,1,100,0,10586,0,6199,8.73214326770192,3245,8.08517874807454,1905,7.55276208421415,200,5.30330490805908,2140,7.66902828858968,1954,7.57814547241947,1,6199,8.73214326770192,9.26728765241793
"2340",2340,87030,2002,"RI2002","cand103128","RI1805","GIBBS, JUNE N",200,"RI","state:upper","RI-12",0.139164103709938,0,57.8620376586914,57.9,NA,1,9.336,0.113,0.224137931,1,0,0.6099,2,1,70.1598052978516,1,5170,1,7240,8.88737648537976,1250,7.13169851046691,1350,7.2086003379602,100,4.61512051684126,1050,6.95749737087695,200,5.30330490805908,1,7240,8.88737648537976,8.55062796750248
"2341",2341,127351,2008,"RI2008","cand103284","RI9935","DIPALMA, LOUIS P",100,"RI","state:upper","RI-12",-0.888501872334436,1,47.5905075073242,47.6,1,0,12.513,0.113,0.183333333,1,0,0.6286,2,1,0,1,7563,1,12810,9.45798139489078,150,5.01727983681492,3200,8.07121853996986,0,0,150,5.01727983681492,250,5.52545293913178,1,12810,9.45798139489078,8.93102321585603
"2342",2342,48589,1994,"RI1994","cand103080","RI16344","LIMA, CHARLENE",100,"RI","state:lower","RI-13",-0.922697612861727,0,57.2120361328125,57.2,NA,0,2.891,0.113,0.20754717,0,1,0.4704,2,1,NA,NA,NA,1,1460,7.28619171470238,315,5.75574221358691,1145,7.04403289727469,0,0,315,5.75574221358691,0,0,1,1460,7.28619171470238,NA
"2343",2343,48744,1994,"RI1994","cand103163","RI18902","SASSO, ELEANOR C",100,"RI","state:upper","RI-14",-0.842022525345185,0,58.6341323852539,58.6,NA,0,7.951,0.113,0.2,0,0,0.4704,2,1,NA,NA,NA,1,700,6.5510803350434,700,6.55250788703459,0,0,0,0,700,6.55250788703459,0,0,0.235136042996305,2977,7.99867136101578,NA
"2344",2344,54110,1996,"RI1996","cand103163","RI18902","SASSO, ELEANOR C",100,"RI","state:upper","RI-14",-0.842022525345185,0,62.3788528442383,62.4,NA,0,7.945,0.113,0.176470588,1,0,0.5971,2,1,58.6341323852539,1,4499,0,305,5.72031177660741,305,5.72358510195238,0,0,0,0,200,5.30330490805908,105,4.66343909411207,1,305,5.72031177660741,8.41161042884117
"2345",2345,87016,2002,"RI2002","cand103080","RI16344","LIMA, CHARLENE",100,"RI","state:lower","RI-14",-0.922697612861727,0,67.7419357299805,67.7,NA,0,3.596,0.113,0.18018018,1,1,0.6099,2,1,100,0,2050,0,12822,9.4589177245472,5550,8.62173337069016,12500,9.43356392009056,250,5.52545293913178,4100,8.31898612539206,-19300,0,1,12822,9.4589177245472,7.62559507213245
"2346",2346,127112,2008,"RI2008","cand103080","RI16344","LIMA, CHARLENE",100,"RI","state:lower","RI-14",-0.922697612861727,0,74.9369416248905,74.9,NA,0,4.361,0.113,0.193277311,1,1,0.6286,2,1,70.4701385498047,1,38577,1,35248,10.4701640690421,9075,9.11338884589973,10550,9.26397592114209,0,0,8475,9.04499391938819,750,6.62140565176413,1,35248,10.4701640690421,10.5604115229385
"2347",2347,53986,1996,"RI1996","cand102792","RI12479","CARROLL, MARY ANN F",100,"RI","state:lower","RI-15",-0.942300016792493,0,55.4032249450684,55.4,NA,0,3.72,0.113,0.235849057,1,1,0.5971,2,1,0,0,1508,0,1225,7.11069612297883,0,0,825,6.71659477352098,0,0,0,0,400,5.99396142730657,0.37984496124031,3225,8.07868822922987,7.3185395485679
"2348",2348,54007,1996,"RI1996","cand102870","RI13430","DONELAN, JAMES M",100,"RI","state:upper","RI-15",-0.937071961349662,1,31.2822613843577,31.3,NA,0,7.723,0.113,0.176470588,1,0,0.5971,2,1,64.9684066772461,0,3351,0,6000,8.69951474821019,0,0,400,5.99396142730657,0,0,5600,8.63070043220983,0,0,1,6000,8.69951474821019,8.11701408773731
"2349",2349,63713,1998,"RI1998","cand102792","RI12479","CARROLL, MARY ANN F",100,"RI","state:lower","RI-15",-0.942300016792493,0,56.1595479019423,56.2,NA,0,3.257,0.113,0.294736842,1,1,0.5971,2,1,55.4032249450684,1,5130,1,1605,7.38087903556412,850,6.74641212857337,505,6.22653666928747,0,0,400,5.99396142730657,700,6.55250788703459,0.222545757071547,7212,8.88350158432321,8.54286093816481
"2350",2350,48751,1994,"RI1994","cand103203","RI2462","SLATER, THOMAS C",100,"RI","state:lower","RI-17",-0.875590891298096,1,44.9628829956055,45,NA,0,1.886,0.113,0.20754717,0,1,0.4704,2,1,NA,NA,NA,1,4109,8.32093496888341,0,0,825,6.71659477352098,123,4.82028156560504,3161.3,8.05905488992925,0,0,1,4109,8.32093496888341,NA
"2351",2351,48585,1994,"RI1994","cand102775","RI11790","BLAIS, LEO R",200,"RI","state:upper","RI-21",0.0494468891687589,1,31.0730059704153,31.1,NA,1,8.02,0.113,0.2,0,0,0.4704,2,1,NA,NA,NA,0,5018,8.52078672692637,800,6.68586094706836,0,0,0,0,5018.14,8.52101388326869,0,0,1,5018,8.52078672692637,NA
"2352",2352,99701,2004,"RI2004","cand103114","RI17532","NAUGHTON, EILEEN SLATTERY",100,"RI","state:lower","RI-21",-0.838384227973131,0,60.777759552002,60.8,NA,0,5.683,0.113,0.161290323,1,1,0.5942,2,1,100,1,3054,1,14065,9.55144472092396,1200,7.09090982207998,2850,7.95542508891267,0,0,350,5.86078622346587,1000,6.90875477931522,1,14065,9.55144472092396,8.02420748577858
"2353",2353,127266,2008,"RI2008","cand103114","RI17532","NAUGHTON, EILEEN SLATTERY",100,"RI","state:lower","RI-21",-0.838384227973131,0,62.0729293823242,62.1,NA,0,6.088,0.113,0.193277311,1,1,0.6286,2,1,100,1,14065,1,10625,9.27096499379262,350,5.86078622346587,3350,8.11701408773731,0,0,200,5.30330490805908,150,5.01727983681492,1,10625,9.27096499379262,9.55144472092396
"2354",2354,86918,2002,"RI2002","cand103264","RI7689","TRILLO, JOSEPH A",200,"RI","state:lower","RI-24",-0.0802514634901068,1,33.1418253653784,33.1,NA,1,6.092,0.113,0.18018018,1,1,0.6099,2,1,100,0,6150,0,33331,10.414243173852,22370,10.0155207562119,4225,8.349011198176,0,0,20350,9.92088532971255,2320,7.74975340627444,1,33331,10.414243173852,8.72420736080056
"2355",2355,86919,2002,"RI2002","cand103071","RI16117","LANZI, BEATRICE A",100,"RI","state:upper","RI-26",-0.874158328164427,0,62.361499786377,62.4,NA,0,8.935,0.113,0.224137931,1,0,0.6099,2,1,0,0,250,0,57588,10.9610694916462,2675,7.89207842124812,19850,9.89600966268017,2300,7.74109909003537,4725,8.46083445774685,14829,9.60440743513198,0.908715067931138,63373,11.0567931822101,5.52146091786225
"2356",2356,99644,2004,"RI2004","cand103071","RI16117","LANZI, BEATRICE A",100,"RI","state:upper","RI-26",-0.874158328164427,0,62.4470634460449,62.4,NA,0,10.862,0.113,0.114754098,1,0,0.5942,2,1,62.361499786377,1,43001,1,35345,10.4729122186051,6350,8.75636755980297,26975,10.2027028608016,1950,7.57609734062311,6125,8.72029728739272,-14075,0,1,35345,10.4729122186051,10.6689786502192
"2357",2357,99657,2004,"RI2004","cand103112","RI17483","MURPHY, WILLIAM J",100,"RI","state:lower","RI-26",-0.773853625640859,1,40.9805374145508,41,NA,0,5.344,0.113,0.161290323,1,1,0.5942,2,1,100,0,7935,0,273776,12.5200655327718,206930,12.2401406833463,47550,10.7695580982466,175,5.17048399503815,176780,12.0826669573474,31050,10.3433862929622,1,273776,12.5200655327718,8.97903863296051
"2358",2358,127944,2008,"RI2008","cand103071","RI16117","LANZI, BEATRICE A",100,"RI","state:upper","RI-26",-0.874158328164427,0,59.3093338012695,59.3,NA,0,11.612,0.113,0.183333333,1,0,0.6286,2,1,100,1,35345,1,41065,10.6229114561743,550,6.31173480915291,13125,9.48235027503367,1000,6.90875477931522,1000,6.90875477931522,17950,9.79540110267107,0.871683294417321,47110,10.7602405716941,10.4729122186051
"2359",2359,99659,2004,"RI2004","cand102913","RI14116","GALLO, HANNA M",100,"RI","state:upper","RI-27",-0.881207881050829,0,54.8942947387695,54.9,NA,0,12.535,0.113,0.114754098,1,0,0.5942,2,1,66.809211730957,1,5980,1,24163,10.0925778165255,2050,7.62608275807238,10337,9.24358170575598,650,6.47850964220857,2200,7.69666708152646,400,5.99396142730657,0.619135470315423,39027,10.5720089932697,8.69617584694468
"2360",2360,112872,2006,"RI2006","cand102913","RI14116","GALLO, HANNA M",100,"RI","state:upper","RI-27",-0.881207881050829,0,65.6457723371211,65.6,NA,0,11.885,0.113,0.142857143,1,0,0.5942,2,1,54.8942947387695,1,77180,1,23835,10.0789103676389,1875,7.53689712956617,10975,9.30346634996567,0,0,1750,7.46794233228585,250,5.52545293913178,1,23835,10.0789103676389,11.2538956350916
"2361",2361,113044,2006,"RI2006","cand103273","RI8642","SERPA, PATRICIA A",100,"RI","state:lower","RI-27",-0.73991725429858,0,57.7409439086914,57.7,NA,0,5.852,0.113,0.219047619,1,1,0.5942,2,1,62.0745239257812,0,24877,0,16820,9.73032393352694,7775,8.95879734614027,2400,7.78364059622125,1500,7.31388683163346,6325,8.75242340386559,1950,7.57609734062311,0.61006129628958,27571,10.2245197746694,10.1216989608048
"2362",2362,127137,2008,"RI2008","cand103273","RI8642","SERPA, PATRICIA A",100,"RI","state:lower","RI-27",-0.73991725429858,0,87.6685940972879,87.7,NA,0,5.99,0.113,0.193277311,1,1,0.6286,3,1,57.7409439086914,1,15931,1,33790,10.4279201797083,9680,9.17792048072007,4275,8.36077327214494,500,6.21660610108486,8280.32,9.0217576549631,11750,9.37169362233394,0.719349413492858,46973,10.7573282475371,9.67602217557289
"2363",2363,48671,1994,"RI1994","cand103050","RI14982","HETHERINGTON, NANCY",100,"RI","state:lower","RI-28",-1.03500449912905,0,53.9504547119141,54,NA,0,3.835,0.113,0.20754717,0,1,0.4704,2,1,NA,NA,NA,0,150,5.01063529409626,0,0,150,5.01727983681492,0,0,NA,0,NA,0,1,150,5.01063529409626,NA
"2364",2364,99716,2004,"RI2004","cand103131","RI1813","PERRY, RHODA E",100,"RI","state:upper","RI-3",-1.06389223765607,0,61.5252799987793,61.5,NA,0,10.503,0.113,0.114754098,1,0,0.5942,2,1,85.0620498657227,0,17827,0,40131,10.5999043819637,12630,9.44390938877397,7300,8.89576660405609,2750,7.91971976092457,7260,8.89027283938025,4430,8.39638057119949,1,40131,10.5999043819637,9.78846944095186
"2365",2365,99589,2004,"RI2004","cand102793","RI12493","CARTER, KENNETH",100,"RI","state:lower","RI-31",-0.741103181858678,1,41.9553370880816,42,NA,0,6.059,0.113,0.161290323,1,1,0.5942,2,1,100,0,8275,0,40479,10.6085386000989,12895,9.46467246474641,12125,9.40310718663168,150,5.01727983681492,12420,9.42714386754419,2000,7.60140233458373,0.866120335501541,46736,10.7522700246275,9.02099420024526
"2366",2366,112923,2006,"RI2006","cand102793","RI12493","CARTER, KENNETH",100,"RI","state:lower","RI-31",-0.741103181858678,1,40.9295883178711,40.9,NA,0,5.766,0.113,0.219047619,1,1,0.5942,2,1,54.4809379577637,1,40378,0,53485,10.8871565197402,21280,9.96556993483267,14150,9.55754057195237,500,6.21660610108486,20365,9.92162212273161,2900,7.9728107841214,0.92317384700359,57936,10.9670942320054,10.6060403611702
"2367",2367,127228,2008,"RI2008","cand102793","RI12493","CARTER, KENNETH",100,"RI","state:lower","RI-31",-0.741103181858678,1,40.2711448669434,40.3,NA,0,6.491,0.113,0.193277311,1,1,0.6286,2,0,59.0704116821289,1,46736,0,57970,10.9676809143338,17650,9.77854771798028,15400,9.64218772135847,600,6.39859493453521,14650,9.59226387150131,2575,7.85399308722424,0.770826407818629,75205,11.2279729970893,10.7522700246275
"2368",2368,127778,2008,"RI2008","cand103287","RI9938","LYNCH, ERIN P",100,"RI","state:upper","RI-31",-0.892071369065784,0,60.0525207519531,60.1,NA,0,12.947,0.113,0.183333333,1,0,0.6286,2,1,60.8910484313965,0,55804,0,35755,10.4844453984825,5675,8.64400203827993,6050,8.70797882662232,0,0,4325,8.372398606513,6600,8.79497643168877,1,35755,10.4844453984825,10.929600830388
"2369",2369,86913,2002,"RI2002","cand103142","RI1831","LALLY JR, DONALD J",100,"RI","state:lower","RI-33",-0.771461187608265,1,42.1033020019531,42.1,NA,0,5.363,0.113,0.18018018,1,1,0.6099,2,1,100,0,3350,0,20027,9.90483664210542,800,6.68586094706836,2500,7.82444593087762,500,6.21660610108486,2200,7.69666708152646,0,0,0.496516672864758,40335,10.6049748573711,8.11671562481911
"2370",2370,99703,2004,"RI2004","cand103142","RI1831","LALLY JR, DONALD J",100,"RI","state:lower","RI-33",-0.771461187608265,1,47.8174324035645,47.8,0,0,7.033,0.113,0.161290323,1,1,0.5942,2,1,57.8966979980469,1,2775,0,34365,10.4447938835557,2150,7.67368812926773,9200,9.12706745278236,0,0,6500,8.77971129020447,0,0,0.612534089086145,56103,10.9349445660168,7.92840602618053
"2371",2371,112926,2006,"RI2006","cand103142","RI1831","LALLY JR, DONALD J",100,"RI","state:lower","RI-33",-0.771461187608265,1,47.5790100097656,47.6,0,0,6.898,0.113,0.219047619,1,1,0.5942,2,1,52.1825675964355,1,40335,0,28180,10.2463677854527,2400,7.78364059622125,11100,9.31479047333265,500,6.21660610108486,-804.79,0,0,0,0.323235567382801,87181,11.3757416962474,10.6049748573711
"2372",2372,87014,2002,"RI2002","cand102778","RI12009","BREENE, KEVIN A",200,"RI","state:upper","RI-34",-0.113717990153423,1,44.2716598510742,44.3,NA,1,9.453,0.113,0.224137931,1,0,0.6099,2,1,60.6727256774902,0,29566,0,15295,9.635281256585,5785,8.66319648553608,1180,7.07411681619736,500,6.21660610108486,4475,8.40648506943182,610,6.4150969591716,0.37270334811638,41038,10.6222537457137,10.294380331461
"2373",2373,63688,1998,"RI1998","cand102753","RI11065","AIKEN, DENISE",100,"RI","state:lower","RI-35",-1.11036869746838,0,62.2941513061523,62.3,NA,0,3.522,0.113,0.294736842,1,1,0.5971,2,1,53.2377662658691,1,850,1,1100,7.00306545878646,0,0,1100,7.00397413672268,0,0,NA,0,NA,0,1,1100,7.00306545878646,6.74523634948436
"2374",2374,127514,2008,"RI2008","cand103192","RI20412","WALSH, DONNA M",100,"RI","state:lower","RI-36",-0.946413578548789,0,60.8596894977378,60.9,NA,0,7.809,0.113,0.193277311,1,1,0.6286,3,1,100,1,18267,1,21085,9.95631716618066,4200,8.34307787116938,11250,9.32821229257107,700,6.55250788703459,3000,8.00670084544037,1900,7.55013534248843,0.915346212285652,23035,10.04477007737,9.81285143227668
"2375",2375,86952,2002,"RI2002","cand103218","RI3852","LEWISS, PETER L",100,"RI","state:lower","RI-37",-0.514827278032998,1,40.0610466003418,40.1,NA,0,5.242,0.113,0.18018018,1,1,0.6099,2,1,62.6772422790527,0,6480,0,25490,10.1460414973702,2650,7.88269220628903,3650,8.20275638165564,0,0,2650,7.88269220628903,0,0,1,25490,10.1460414973702,8.77647578934632
"2376",2376,86962,2002,"RI2002","cand103067","RI15772","KENNEDY, BRIAN PATRICK",100,"RI","state:lower","RI-38",-0.705622463391477,1,36.1388626098633,36.1,NA,0,4.004,0.113,0.18018018,1,1,0.6099,2,1,100,0,1375,0,41795,10.6405319941333,23115,10.0482802974377,17830,9.78869379453405,0,0,21065,9.95541564539649,2400,7.78364059622125,0.905261105936884,46169,10.7400638561805,7.22620901010067
"2377",2377,127087,2008,"RI2008","cand103067","RI15772","KENNEDY, BRIAN PATRICK",100,"RI","state:lower","RI-38",-0.705622463391477,1,33.0020192337806,33,NA,0,6.439,0.113,0.193277311,1,1,0.6286,2,1,100,0,39600,0,37725,10.5380782836361,21500,9.97585472466203,16225,9.69437017295501,0,0,19300,9.86791218702221,2200,7.69666708152646,0.927245913727418,40685,10.6136147531308,10.5865843972426
"2378",2378,127775,2008,"RI2008","cand103134","RI1816","RUGGERIO, DOMINICK J",100,"RI","state:upper","RI-4",-0.823438360381011,1,29.9539579400261,30,NA,0,11.077,0.113,0.183333333,1,0,0.6286,2,1,78.2803955078125,0,67805,0,94403,11.4553281312896,18250,9.81197515203002,29675,10.2980939173094,0,0,32675,10.3943961424618,1800,7.49609734517596,1,94403,11.4553281312896,11.124391217522
"2379",2379,87005,2002,"RI2002","cand103217","RI3851","GORHAM, NICHOLAS",200,"RI","state:lower","RI-40",0.355346858878847,1,37.162425994873,37.2,NA,1,5.11,0.113,0.18018018,1,1,0.6099,2,1,0,0,3182,0,476,6.16541785423142,0,0,100,4.61512051684126,0,0,236,5.46806014113513,0,0,1,476,6.16541785423142,8.06526520889773
"2380",2380,54030,1996,"RI1996","cand103049","RI14953","HENSELER, SUZANNE M",100,"RI","state:lower","RI-44",-0.794302712144461,0,69.8667310689303,69.9,NA,0,4.052,0.113,0.235849057,1,1,0.5971,2,1,100,1,4430,0,2200,7.69621263934641,500,6.21660610108486,1700,7.43897159239586,0,0,500,6.21660610108486,0,0,1,2200,7.69621263934641,8.39615486303918
"2381",2381,86894,2002,"RI2002","cand103233","RI6817","PETRARCA, PETER JOHN",100,"RI","state:lower","RI-44",-0.839580457190352,1,35.0932693481445,35.1,NA,0,6.004,0.113,0.18018018,1,1,0.6099,2,1,100,1,5525,0,51514,10.849608894369,20150,9.91100919393497,3675,8.20958048347558,0,0,19650,9.88588350658777,2550,7.84424071814181,0.907591747564263,56759,10.9465695130779,8.61703852638595
"2382",2382,48647,1994,"RI1994","cand102886","RI13677","ENOS, WILLIAM",100,"RI","state:upper","RI-47",-0.753887161411223,1,33.4792989150734,33.5,NA,0,7.536,0.113,0.2,0,0,0.4704,2,1,NA,NA,NA,0,9915,9.2018040409539,2965,7.99496952269788,6320,8.7516327024723,230,5.44241771052179,3010,8.01002752848173,355,5.87493073085203,0.824532224532225,12025,9.39474309497396,NA
"2383",2383,63779,1998,"RI1998","cand103218","RI3852","LEWISS, PETER L",100,"RI","state:lower","RI-51",-0.514827278032998,1,48.3158493041992,48.3,0,0,3.622,0.113,0.294736842,1,1,0.5971,2,1,NA,NA,NA,1,2250,7.71868549519847,1900,7.55013534248843,350,5.86078622346587,0,0,900,6.80350525760834,1000,6.90875477931522,1,2250,7.71868549519847,NA
"2384",2384,127120,2008,"RI2008","cand103295","RI9949","MACBETH, KAREN L",100,"RI","state:lower","RI-52",-0.820823920261211,0,63.8657531738281,63.9,NA,0,8.164,0.113,0.193277311,1,1,0.6286,2,1,41.1247329711914,1,27714,0,9688,9.17864328523293,3555,8.1763915966338,5350,8.5850387383113,0,0,4230,8.35019365072007,-303.18,0,1,9688,9.17864328523293,10.2296929796587
"2385",2385,63752,1998,"RI1998","cand103217","RI3851","GORHAM, NICHOLAS",200,"RI","state:lower","RI-53",0.355346858878847,1,48.4043960571289,48.4,0,1,3.729,0.113,0.294736842,1,1,0.5971,2,1,NA,NA,NA,0,1335,7.19668657083435,335,5.8171111599632,700,6.55250788703459,300,5.70711026474888,335,5.8171111599632,0,0,0.412673879443586,3235,8.081784206935,NA
"2386",2386,63809,1998,"RI1998","cand103219","RI3854","MUMFORD, CAROL A",200,"RI","state:lower","RI-54",1.38945594137374,0,70.7490144586751,70.7,NA,1,3.805,0.113,0.294736842,1,1,0.5971,2,1,0,0,4018,0,733,6.59714570188665,0,0,250,5.52545293913178,483,6.18208490671663,NA,0,NA,0,1,733,6.59714570188665,8.29853954537488
"2387",2387,53981,1996,"RI1996","cand102784","RI12234","BURLINGAME, BARBARA C",100,"RI","state:lower","RI-62",-0.640776827737169,0,62.2348861694336,62.2,NA,0,3.159,0.113,0.235849057,1,1,0.5971,2,1,54.3944625854492,1,600,0,250,5.52146091786225,0,0,250,5.52545293913178,0,0,NA,0,NA,0,1,250,5.52146091786225,6.39692965521615
"2388",2388,127244,2008,"RI2008","cand103296","RI9950","DASILVA, ROBERTO",100,"RI","state:lower","RI-63",-0.874798408878194,1,19.3170122466551,19.3,NA,0,6.388,0.113,0.193277311,1,1,0.6286,2,1,NA,NA,NA,0,22990,10.0428146177572,1100,7.00397413672268,7850,8.96839619119826,350,5.86078622346587,1450,7.28000825288419,150,5.01727983681492,1,22990,10.0428146177572,NA
"2389",2389,54136,1996,"RI1996","cand103202","RI20810","WINFIELD, THOMAS J",100,"RI","state:lower","RI-69",-0.835841860314217,1,39.889414996057,39.9,NA,0,3.925,0.113,0.235849057,1,1,0.5971,2,1,56.0737228393555,0,750,0,200,5.29831736654804,0,0,200,5.30330490805908,0,0,NA,0,NA,0,0.0908265213442325,2202,7.69712131728263,6.62007320653036
"2390",2390,63857,1998,"RI1998","cand103202","RI20810","WINFIELD, THOMAS J",100,"RI","state:lower","RI-69",-0.835841860314217,1,39.2444576267165,39.2,NA,0,3.337,0.113,0.294736842,1,1,0.5971,2,1,58.1656036376953,1,1377,0,950,6.85646198459459,0,0,450,6.11146733950268,0,0,500,6.21660610108486,0,0,0.425055928411633,2235,7.71199650704767,7.22766249872865
"2391",2391,86891,2002,"RI2002","cand103259","RI7684","GALLISON JR, RAYMOND E",100,"RI","state:lower","RI-69",-0.949094481668004,1,38.665225982666,38.7,NA,0,3.701,0.113,0.18018018,1,1,0.6099,2,1,63.6516723632812,0,2235,0,7554,8.9298325032724,0,0,1400,7.24494154633701,0,0,33,3.52636052461616,0,0,0.669146957214988,11289,9.33158407926155,7.71199650704767
"2392",2392,99609,2004,"RI2004","cand103140","RI1826","GIANNINI, JOANNE M",100,"RI","state:lower","RI-7",-0.860947760891481,0,66.783297225315,66.8,NA,0,4.287,0.113,0.161290323,1,1,0.5942,2,1,100,1,9149,1,27199,10.2109354869024,1005,6.91373735065968,4435,8.39750834847026,0,0,600,6.39859493453521,405,6.00635315960173,0.882253722144734,30829,10.3362110844151,9.12139986267954
"2393",2393,112934,2006,"RI2006","cand103140","RI1826","GIANNINI, JOANNE M",100,"RI","state:lower","RI-7",-0.860947760891481,0,70.891401846096,70.9,NA,0,3.803,0.113,0.219047619,1,1,0.5942,2,1,66.7832946777344,1,44288,1,29075,10.2776339773869,1250,7.13169851046691,6975,8.85023096558882,1000,6.90875477931522,1200,7.09090982207998,200,5.30330490805908,1,29075,10.2776339773869,10.6984690389773
"2394",2394,87004,2002,"RI2002","cand102785","RI12325","CALLAHAN, CHRISTINE H",200,"RI","state:lower","RI-72",0.164278301160681,0,63.6666069030762,63.7,NA,1,5.711,0.113,0.18018018,1,1,0.6099,2,0,100,0,4025,0,6805,8.82541291508557,200,5.30330490805908,600,6.39859493453521,2500,7.82444593087762,200,5.30330490805908,0,0,0.225809662861694,30136,10.3134757493719,8.30028018985266
"2395",2395,112975,2006,"RI2006","cand103247","RI6831","RICE, AMY G",100,"RI","state:lower","RI-72",-0.97917507445311,0,50.0764770507812,50.1,0,0,6.538,0.113,0.219047619,1,1,0.5942,2,1,56.7124443054199,1,30136,1,18457,9.82319898130729,2000,7.60140233458373,5650,8.63958779962984,2000,7.60140233458373,1600,7.37838371299671,400,5.99396142730657,0.616631030335427,29932,10.3066834212002,10.3134757493719
"2396",2396,127188,2008,"RI2008","cand103247","RI6831","RICE, AMY G",100,"RI","state:lower","RI-72",-0.97917507445311,0,51.7006797790527,51.7,0,0,7.35,0.113,0.193277311,1,1,0.6286,2,0,50.0764770507812,1,55371,1,20158,9.91135651091482,7780,8.95944014361693,2100,7.650168700845,1000,6.90875477931522,4975,8.51238163441901,2805,7.93951526066241,0.80864890885751,24928,10.1237469486705,10.9218112699754
"2397",2397,127192,2008,"RI2008","cand103298","RI9952","RUGGIERO, DEBORAH L",100,"RI","state:lower","RI-74",-1.00319884309429,0,54.0709800720215,54.1,NA,0,6.706,0.113,0.193277311,1,1,0.6286,2,1,0,0,48077,0,28167,10.2459063589267,10925,9.29890054895566,3550,8.17498453294309,0,0,8675,9.06831587194677,2250,7.71912984090673,0.69121472392638,40750,10.615211118669,10.7805591712557
"2398",2398,54003,1996,"RI1996","cand39117","RI13293","DENNIGAN, ELIZABETH M",100,"RI","state:lower","RI-82",-1.15559582232329,0,68.0765812653892,68.1,NA,0,4.492,0.113,0.235849057,1,1,0.5971,2,1,100,0,675,0,1703,7.44014668066269,0,0,300,5.70711026474888,0,0,0,0,1403,7.24708058458576,1,1703,7.44014668066269,6.51471269087253
